Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label	
2	BRC supraoccipital, nuchal crest, number per side	1	two, splits dorsally into anterior and posterior crests, which together outline a raised triangular area on the dorsal surface of skull roof	BSPO:0000379 and (BFO:0000050 some UBERON:0004747)	'dorsal surface' and (part_of some 'supraoccipital bone')	PATO:0001369	raised		
3	Hemipenis, m. retractor lateralis posterior substantial situation within hemipenial sheath (FE-63)	0	absent	UBERONTEMP:000a0d60-aa06-477d-936c-ba14ac4f0c2d and (RO:0002219 some UBERONTEMP:382249cd-df28-48b2-ba1a-38dc059b3d0c)	'm. retractor lateralis posterior' and (surrounded by some 'hemipenial sheath')	PATO:0000462	absent		
3	Hemipenis, m. retractor lateralis posterior substantial situation within hemipenial sheath (FE-63)	1	present	UBERONTEMP:000a0d60-aa06-477d-936c-ba14ac4f0c2d and (RO:0002219 some UBERONTEMP:382249cd-df28-48b2-ba1a-38dc059b3d0c)	'm. retractor lateralis posterior' and (surrounded by some 'hemipenial sheath')	PATO:0000467	present		
4	Caudal vertebrae, dorsoventral height (including the neural spines and chevrons) (Bm-oid9)	0	less than 3 times length of centrum	UBERON:0001095	'caudal vertebra'	PATO:0000119 and (PATO:decreased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some UBERON:0001095)))	height and (decreased_in_magnitude_relative_to some (length and (inheres_in some 'caudal vertebra')))		
4	Caudal vertebrae, dorsoventral height (including the neural spines and chevrons) (Bm-oid9)	1	greater than 3 times length of centrum	UBERON:0001095	'caudal vertebra'	PATO:0000119 and (PATO:increased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some UBERON:0001095)))	height and (increased_in_magnitude_relative_to some (length and (inheres_in some 'caudal vertebra')))		
5	Inner ear, ciliary restraint for hair cells (E-140)	0	tectorial, lacking sallet systems	CL:0000855 and (UBERON:attaches_to some UBERON:0002233)	'sensory hair cell' and (attaches_to some 'tectorial membrane of cochlea')	PATO:0000467	present		
5	Inner ear, ciliary restraint for hair cells (E-140)	0	tectorial, lacking sallet systems	CL:0000855 and (UBERON:attaches_to some UBERONTEMP:caa10252-5f7e-4a55-a72c-cf7986a89363)	'sensory hair cell' and (attaches_to some sallet)	PATO:0000462	absent		
5	Inner ear, ciliary restraint for hair cells (E-140)	1	tectorial and sallet	CL:0000855 and (UBERON:attaches_to some UBERON:0002233)	'sensory hair cell' and (attaches_to some 'tectorial membrane of cochlea')	PATO:0000467	present		
5	Inner ear, ciliary restraint for hair cells (E-140)	1	tectorial and sallet	CL:0000855 and (UBERON:attaches_to some UBERONTEMP:caa10252-5f7e-4a55-a72c-cf7986a89363)	'sensory hair cell' and (attaches_to some sallet)	PATO:0000467	present		
5	Inner ear, ciliary restraint for hair cells (E-140)	2	more than 1/2 hair cells inertial	CL:0000855 and (UBERON:attaches_to some UBERONTEMP:caa10252-5f7e-4a55-a72c-cf7986a89363)	'sensory hair cell' and (attaches_to some sallet)	PATO:0000467	present		
5	Inner ear, ciliary restraint for hair cells (E-140)	2	more than 1/2 hair cells inertial	CL:0000855 and (UBERON:attaches_to some UBERON:0002233)	'sensory hair cell' and (attaches_to some 'tectorial membrane of cochlea')	PATO:0000462	absent		
6	Dorsal process of premaxilla	0	absent or poorly defined with only partial contact with nasal bone	UBERON:3000003	'alary process of premaxilla'	PATO:0000462	absent		
6	Dorsal process of premaxilla	0	absent or poorly defined with only partial contact with nasal bone	UBERON:3000003	'alary process of premaxilla'	PATO:0001961	'in contact with'	UBERON:0001681	'nasal bone'
6	Dorsal process of premaxilla	1	short but well-defined, separating the tips of the nasals or overlapp	UBERON:3000003	'alary process of premaxilla'	PATO:0000574	'decreased length'		
6	Dorsal process of premaxilla	1	short but well-defined, separating the tips of the nasals or overlapp	UBERON:3000003	'alary process of premaxilla'	PATO:0001590	'overlap with'	UBERON:2001840 and (BFO:0000050 some UBERON:0001681)	tip and (part_of some 'nasal bone')
6	Dorsal process of premaxilla	1	short but well-defined, separating the tips of the nasals or overlapp	UBERON:3000003	'alary process of premaxilla'	PATOTEMP:1d3b5aa9-5552-4c1b-ab2b-6c5ccb8dcdf6	separating	UBERON:2001840 and (BFO:0000050 some UBERON:0001681)	tip and (part_of some 'nasal bone')
6	Dorsal process of premaxilla	2	strong posterior extension separating nasals and contacting frontal	UBERON:3000003	'alary process of premaxilla'	PATOTEMP:1d3b5aa9-5552-4c1b-ab2b-6c5ccb8dcdf6	separating	UBERON:0001681	'nasal bone'
6	Dorsal process of premaxilla	2	strong posterior extension separating nasals and contacting frontal	UBERON:3000003	'alary process of premaxilla'	PATO:0001961	'in contact with'	UBERON:0004866	'actinopterygian frontal bone'
6	Dorsal process of premaxilla	2	strong posterior extension separating nasals and contacting frontal	UBERON:3000003	'alary process of premaxilla'	PATO:0000573	'increased length'		
6	Dorsal process of premaxilla	3	extension of dorsal process intervenes deeply between frontals	UBERON:3000003	'alary process of premaxilla'	PATOTEMP:1d3b5aa9-5552-4c1b-ab2b-6c5ccb8dcdf6	separating	UBERON:0000209	'tetrapod frontal bone'
6	Dorsal process of premaxilla	4	posterior extension of dorsal process contacts frontal lateral to nasal	UBERON:3000003 and (RO:0002150 some UBERON:0000209)	'alary process of premaxilla' and (connected_to some 'tetrapod frontal bone')	PATO:0001193	'lateral to'	UBERON:0001681	'nasal bone'
7	Pelage - Basal bulb presence	0	no basal bulb, proximal third of hair filament is of roughly uniform diameter	UBERON:0005932 and (UBERON:attaches_to some (UBERON:0001137 and (BSPO:0000103 some UBERON:0001467)))	'bulb of hair follicle' and (attaches_to some (dorsum and (vicinity_of some shoulder)))	PATO:0000462	absent		
7	Pelage - Basal bulb presence	1	basal bulb present in proximal third of of hair filiment	UBERON:0005932 and (UBERON:attaches_to some (UBERON:0001137 and (BSPO:0000103 some UBERON:0001467)))	'bulb of hair follicle' and (attaches_to some (dorsum and (vicinity_of some shoulder)))	PATO:0000467	present		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 1')))	PATO:0000462	absent		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004627)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 2')))	PATO:0000462	absent		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004627)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 2')))	PATO:0002235	blade-like		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 1')))	PATO:0002235	blade-like		
8	Thoracic vertebrae 1 and 2:	1	"trifid" processus ventralis with 2 lateral projections on thoracic 1 and 2	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 1')))	PATO:0001890	tripartite		
8	Thoracic vertebrae 1 and 2:	1	"trifid" processus ventralis with 2 lateral projections on thoracic 1 and 2	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004627)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 2')))	PATO:0001890	tripartite		
8	Thoracic vertebrae 1 and 2:	1	"trifid" processus ventralis with 2 lateral projections on thoracic 1 and 2	UBERON:0004529 and (BFO:0000050 some (BSPO:0000685 and (BFO:0000050 some UBERON:0004627)))	'anatomical projection' and (part_of some ('ventro-lateral margin' and (part_of some 'thoracic vertebra 2')))	PATO:0000467	present		
8	Thoracic vertebrae 1 and 2:	1	"trifid" processus ventralis with 2 lateral projections on thoracic 1 and 2	UBERON:0004529 and (BFO:0000050 some (BSPO:0000685 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventro-lateral margin' and (part_of some 'thoracic vertebra 1')))	PATO:0000467	present		
9	Anal fin with double base-plate	0	absent	UBERON:2001671	'anal fin radial'	PATO:0000070	count		
9	Anal fin with double base-plate	1	present	UBERON:2001671	'anal fin radial'	PATO:0000070	count		
10	Craniomandibular joint	0	posterior to occiput	UBERON:0011171	'jaw joint'	PATO:0001633	'posterior to'	UBERON:0006054	'surface of occiput'
10	Craniomandibular joint	1	even with occiput	UBERON:0011171	'jaw joint'	PATOTEMP:52f3e901-bb22-4109-a2ea-9abcc859dd66	'even to'	UBERON:0006054	'surface of occiput'
10	Craniomandibular joint	2	anterior to occiput	UBERON:0011171	'jaw joint'	PATO:0001632	'anterior to'	UBERON:0006054	'surface of occiput'
11	Humerus, distal end, ventral supracondylar tubercle:	0	low tubercle	UBERONTEMP:227c8fa9-af2b-4301-9c95-641d39864df6	'ventral supracondylar tubercle'	PATO:0000587	'decreased size'		
11	Humerus, distal end, ventral supracondylar tubercle:	1	elongated and narrow process	UBERONTEMP:227c8fa9-af2b-4301-9c95-641d39864df6	'ventral supracondylar tubercle'	PATO:0000586	'increased size'		
11	Humerus, distal end, ventral supracondylar tubercle:	1	elongated and narrow process	UBERONTEMP:227c8fa9-af2b-4301-9c95-641d39864df6	'ventral supracondylar tubercle'	PATO:0000599	'decreased width'		
12	Dorsal cloacal glands in female:	0	absent	UBERON:0003100 and (BFO:0000051 some (UBERON:0012478 and (BFO:0000050 some BSPO:0000079)))	'female organism' and (has_part some ('cloacal gland' and (part_of some 'dorsal region')))	PATO:0000462	absent		
12	Dorsal cloacal glands in female:	1	present	UBERON:0003100 and (BFO:0000051 some (UBERON:0012478 and (BFO:0000050 some BSPO:0000079)))	'female organism' and (has_part some ('cloacal gland' and (part_of some 'dorsal region')))	PATO:0000467	present		
13	Sacral vertebrae, functional (DeBC-72)	0	present	UBERON:0001094 and (RO:0002150 some UBERON:0001273)	'sacral vertebra' and (connected_to some ilium)	PATO:0000467	present		
13	Sacral vertebrae, functional (DeBC-72)	1	absent	UBERON:0001094 and (RO:0002150 some UBERON:0001273)	'sacral vertebra' and (connected_to some ilium)	PATO:0000462	absent		
14	Articular	0	present as separate element	UBERON:2001805	'articular bone'	PATO:0001505	'separated from'	UBERON:0011637	'prearticular bone'
14	Articular	1	fused with prearticular	UBERON:2001805	'articular bone'	PATO:0000642	'fused with'	UBERON:0011637	'prearticular bone'
15	Ulna distinctly exceeding humerus in length:	0	no	UBERON:0001424	ulna	PATO:0000587	'decreased size'	UBERON:0000976	humerus
15	Ulna distinctly exceeding humerus in length:	1	yes	UBERON:0001424	ulna	PATO:0000586	'increased size'	UBERON:0000976	humerus
16	Extent of epidermis in female cloacal chamber:	0	epidermal lining does not extend to anterior one half of cloacal cha	UBERON:0003100 and (BFO:0000051 some (UBERON:0001003 and (PHENOSCAPE:extends_to some (BSPO:0000071 and (BFO:0000050 some UBERON:0000162)))))	'female organism' and (has_part some (epidermis and (extends_to some ('anterior region' and (part_of some cloaca)))))	PATO:0000462	absent		
16	Extent of epidermis in female cloacal chamber:	1	does extend into anteriorone-half of chamber	UBERON:0003100 and (BFO:0000051 some (UBERON:0001003 and (PHENOSCAPE:extends_to some (BSPO:0000071 and (BFO:0000050 some UBERON:0000162)))))	'female organism' and (has_part some (epidermis and (extends_to some ('anterior region' and (part_of some cloaca)))))	PATO:0000467	present		
17	Fused puboischiadic bar	0	absent	UBERON:4200135 and (BSPO:0000120 some UBERON:0000468)	'puboischiadic bar' and (in_left_side_of some 'multi-cellular organism')	PATO:0000651	'unfused from'	UBERON:4200135 and (BSPO:0000121 some UBERON:0000468)	'puboischiadic bar' and (in_right_side_of some 'multi-cellular organism')
17	Fused puboischiadic bar	1	present	UBERON:4200135 and (BSPO:0000120 some UBERON:0000468)	'puboischiadic bar' and (in_left_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:4200135 and (BSPO:0000121 some UBERON:0000468)	'puboischiadic bar' and (in_right_side_of some 'multi-cellular organism')
18	Vomers, fusion	0	absent	UBERON:0002396 and (BSPO:0000120 some UBERON:0000468)	vomer and (in_left_side_of some 'multi-cellular organism')	PATO:0000651	'unfused from'	UBERON:0002396 and (BSPO:0000121 some UBERON:0000468)	vomer and (in_right_side_of some 'multi-cellular organism')
18	Vomers, fusion	1	present	UBERON:0002396 and (BSPO:0000120 some UBERON:0000468)	vomer and (in_left_side_of some 'multi-cellular organism')	PATO:0000642	'fused with'	UBERON:0002396 and (BSPO:0000121 some UBERON:0000468)	vomer and (in_right_side_of some 'multi-cellular organism')
19	Premaxilla, incisive process (GNC-46)	0	single	UBERONTEMP:b0379d68-e54b-4dac-851c-0336cfb85a8f	'incisive process of premaxilla'	PATO:0002034	undivided		
19	Premaxilla, incisive process (GNC-46)	1	bipartite	UBERONTEMP:b0379d68-e54b-4dac-851c-0336cfb85a8f	'incisive process of premaxilla'	PATO:0001786	split		
19	Premaxilla, incisive process (GNC-46)	2	absent	UBERONTEMP:b0379d68-e54b-4dac-851c-0336cfb85a8f	'incisive process of premaxilla'	PATO:0000462	absent		
20	Squamosal contact with the parietal or other roofing elements:	0	contact present	UBERON:0001695 and (RO:0002150 some UBERON:0000210)	'squamous part of temporal bone' and (connected_to some 'tetrapod parietal bone')	PATO:0000467	present		
20	Squamosal contact with the parietal or other roofing elements:	0	contact present	UBERON:0001695 and (RO:0002150 some UBERON:0003113)	'squamous part of temporal bone' and (connected_to some dermatocranium)	PATO:0000467	present		
20	Squamosal contact with the parietal or other roofing elements:	1	absent	UBERON:0001695 and (RO:0002150 some UBERON:0000210)	'squamous part of temporal bone' and (connected_to some 'tetrapod parietal bone')	PATO:0000462	absent		
20	Squamosal contact with the parietal or other roofing elements:	1	absent	UBERON:0001695 and (RO:0002150 some UBERON:0003113)	'squamous part of temporal bone' and (connected_to some dermatocranium)	PATO:0000462	absent		
21	Manual phalanx II-1, dorsal fossa:	0	single depression	UBERON:0004704 and (BFO:0000050 some (UBERON:0004302 and (BFO:0000050 some UBERON:0003622)))	'bone fossa' and (part_of some ('proximal phalanx' and (part_of some 'manual digit 2')))	PATO:0002034	undivided		
21	Manual phalanx II-1, dorsal fossa:	1	divided into two depressions or fenestrae separated by a distinct oblique bulge	UBERON:0004704 and (BFO:0000050 some (UBERON:0004302 and (BFO:0000050 some UBERON:0003622)))	'bone fossa' and (part_of some ('proximal phalanx' and (part_of some 'manual digit 2')))	PATO:0001786	split		
21	Manual phalanx II-1, dorsal fossa:	1	divided into two depressions or fenestrae separated by a distinct oblique bulge	UBERONTEMP:dfedeba6-f608-4adc-9e69-b1169f6b0fb3 and (BFO:0000050 some (UBERON:0004302 and (BFO:0000050 some UBERON:0003622)))	bulge and (part_of some ('proximal phalanx' and (part_of some 'manual digit 2')))	PATO:0000467	present		
22	Gill rakers	0	longer than wide	UBERON:2000356	'gill raker'	PATO:0000122 and (PATO:increased_in_magnitude_relative_to some (PATO:0000921 and (BFO:0000052 some UBERON:2000356)))	length and (increased_in_magnitude_relative_to some (width and (inheres_in some 'gill raker')))		
22	Gill rakers	1	wider than long	UBERON:2000356	'gill raker'	PATO:0000600 and (PATO:increased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some UBERON:2000356)))	'increased width' and (increased_in_magnitude_relative_to some (length and (inheres_in some 'gill raker')))		
23	Maxillae, contact at midline behind nasal process of premaxilla (FE-2)	0	absent	UBERONTEMP:d5858eeb-975b-4ad6-b564-1d71f03f25f4 and (BSPO:0000099 some UBERONTEMP:18a5dd1b-1213-471f-9a0b-06190b1ecf2c)	'maxillary contact' and (posterior_to some 'nasal process of premaxilla')	PATO:0000462	absent		
23	Maxillae, contact at midline behind nasal process of premaxilla (FE-2)	1	present	UBERONTEMP:d5858eeb-975b-4ad6-b564-1d71f03f25f4 and (BSPO:0000099 some UBERONTEMP:18a5dd1b-1213-471f-9a0b-06190b1ecf2c)	'maxillary contact' and (posterior_to some 'nasal process of premaxilla')	PATO:0000467	present		
24	Quadrate, proximal portion, lateral condyle separated from the medial condyle by a deep but narrow furrow:	0	no	UBERON:0009979 and (BFO:0000050 some (BSPO:0000682 and (BFO:0000050 some (BSPO:0000077 and (BFO:0000050 some UBERON:0006597)))))	condyle and (part_of some ('lateral margin' and (part_of some ('proximal region' and (part_of some 'quadrate bone')))))	PATO:0001961	'in contact with'	UBERON:0009979 and (BFO:0000050 some (BSPO:0000683 and (BFO:0000050 some (BSPO:0000077 and (BFO:0000050 some UBERON:0006597)))))	condyle and (part_of some ('medial margin' and (part_of some ('proximal region' and (part_of some 'quadrate bone')))))
24	Quadrate, proximal portion, lateral condyle separated from the medial condyle by a deep but narrow furrow:	1	yes	UBERON:0009979 and (BFO:0000050 some (BSPO:0000682 and (BFO:0000050 some (BSPO:0000077 and (BFO:0000050 some UBERON:0006597)))))	condyle and (part_of some ('lateral margin' and (part_of some ('proximal region' and (part_of some 'quadrate bone')))))	PATO:0001505	'separated from'	UBERON:0009979 and (BFO:0000050 some (BSPO:0000683 and (BFO:0000050 some (BSPO:0000077 and (BFO:0000050 some UBERON:0006597)))))	condyle and (part_of some ('medial margin' and (part_of some ('proximal region' and (part_of some 'quadrate bone')))))
25	Intertarsal sesamoid:	0	absent	UBERON:0001479 and (BSPO:0000103 some UBERON:0009879)	'sesamoid bone' and (vicinity_of some 'tarsal skeleton')	PATO:0000462	absent		
25	Intertarsal sesamoid:	1	present	UBERON:0001479 and (BSPO:0000103 some UBERON:0009879)	'sesamoid bone' and (vicinity_of some 'tarsal skeleton')	PATO:0000467	present		
26	Pelvic fins	0	set apart, with a clear space between fins	UBERON:0000152 and (BSPO:0000120 some UBERON:0000468)	'pelvic fin' and (in_left_side_of some 'multi-cellular organism')	PATO:0001505	'separated from'	UBERON:0000152 and (BSPO:0000121 some UBERON:0000468)	'pelvic fin' and (in_right_side_of some 'multi-cellular organism')
26	Pelvic fins	1	closely set, slightly overlapping	UBERON:0000152 and (BSPO:0000120 some UBERON:0000468)	'pelvic fin' and (in_left_side_of some 'multi-cellular organism')	PATO:0001590	'overlap with'	UBERON:0000152 and (BSPO:0000121 some UBERON:0000468)	'pelvic fin' and (in_right_side_of some 'multi-cellular organism')
27	Postatlantal ribs	0	bicapitate	UBERON:0002230	'head of rib'	PATO:0001784	bifurcated		
27	Postatlantal ribs	1	unicapitate	UBERON:0002230	'head of rib'	PATO:0002034	undivided		
28	Caudal spot expansion	0	caudal spot restricted to caudal fin	UBERON:0000468 and (BFO:0000053 some UBERON:2002283)	'multi-cellular organism' and (bearer_of some 'melanophore spot')	PATOTEMP:9d816e6d-d647-4a6a-83a4-6df7f4579052	'restricted to'	UBERON:4000164	'caudal fin'
28	Caudal spot expansion	1	caudal spot continues across caudal peduncle as part of a horizontal band	UBERON:0000468 and (BFO:0000053 some UBERON:2002283)	'multi-cellular organism' and (bearer_of some 'melanophore spot')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:2000178	'caudal peduncle'
29	Lateral pelvic glands:	0	absent in males	UBERON:0003101 and (BFO:0000051 some (UBERONTEMP:b89569c0-c78e-4d3b-aa70-42bfaf85f452 and (UBERON:in_lateral_side_of some UBERON:0000468)))	'male organism' and (has_part some ('pelvic gland' and (in_lateral_side_of some 'multi-cellular organism')))	PATO:0000462	absent		
29	Lateral pelvic glands:	1	present	UBERON:0003101 and (BFO:0000051 some (UBERONTEMP:b89569c0-c78e-4d3b-aa70-42bfaf85f452 and (UBERON:in_lateral_side_of some UBERON:0000468)))	'male organism' and (has_part some ('pelvic gland' and (in_lateral_side_of some 'multi-cellular organism')))	PATO:0000467	present		
30	Retroarticular and process of anguloarticular on same vertical plane	0	no	UBERON:3000543	'retroarticular process'	PATO:0001654	'misaligned with'	UBERON:0004529 and (BFO:0000050 some UBERON:0004744)	'anatomical projection' and (part_of some articular/anguloarticular)
30	Retroarticular and process of anguloarticular on same vertical plane	1	yes	UBERON:3000543	'retroarticular process'	PATO:0001653	'aligned with'	UBERON:0004529 and (BFO:0000050 some UBERON:0004744)	'anatomical projection' and (part_of some articular/anguloarticular)
31	Rostrum, dense neurovascular pitting:	0	absent	UBERONTEMP:4782dceb-2798-4fc5-bc6a-f97dda50f7f0 and (BFO:0000050 some UBERON:0005094)	'neurovascular pitting' and (part_of some beak)	PATO:0000462	absent		
31	Rostrum, dense neurovascular pitting:	1	present	UBERONTEMP:4782dceb-2798-4fc5-bc6a-f97dda50f7f0 and (BFO:0000050 some UBERON:0005094)	'neurovascular pitting' and (part_of some beak)	PATO:0000467	present		
32	M. flexor cruris lateralis, pars accessoria:	0	present	UBERONTEMP:0238a879-c73c-4c7a-953b-9f5cda48db02	'm. flexor cruris lateralis pars accessoria'	PATO:0000467	present		
32	M. flexor cruris lateralis, pars accessoria:	1	absent	UBERONTEMP:0238a879-c73c-4c7a-953b-9f5cda48db02	'm. flexor cruris lateralis pars accessoria'	PATO:0000462	absent		
33	Pterygoid process	0	triradiate with distinct anterolateral and posterolateral processes	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0002391	triradiate		
33	Pterygoid process	1	with an additional distinct anteromedial process	UBERON:0004649	'sphenoid bone pterygoid process'	PATOTEMP:07538b58-954a-4d9f-8d4d-ac5d453e4615	'anteromedial directed'		
33	Pterygoid process	2	boomerang-shaped with distinct anteromedial and posterolateral pr	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0001870	crescent-shaped		
33	Pterygoid process	3	bar-like/vestigial	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0000588	vestigial		
33	Pterygoid process	3	bar-like/vestigial	UBERON:0004649	'sphenoid bone pterygoid process'	PATOTEMP:517eec99-06f8-46b2-a906-c20b72edcd9d	bar-like		
33	Pterygoid process	4	absent	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0000462	absent		
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	0	houses it	BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)	'posterior region' and (part_of some 'vidian canal')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:0006428	'basisphenoid bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	1	share it with the prootic	BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)	'posterior region' and (part_of some 'vidian canal')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:0006428	'basisphenoid bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	1	share it with the prootic	BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)	'posterior region' and (part_of some 'vidian canal')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:0004746	'prootic bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	2	within prootic	BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)	'posterior region' and (part_of some 'vidian canal')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:0004746	'prootic bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	3	shared wtih parietal	BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)	'posterior region' and (part_of some 'vidian canal')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:0004746	'prootic bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	3	shared wtih parietal	BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)	'posterior region' and (part_of some 'vidian canal')	PATOTEMP:8db5b1bf-0fd1-4d65-a1d3-6fbb9c48b74a	'extends to'	UBERON:0000210	'tetrapod parietal bone'
35	C1 presence of upper canine UC1	0	present	UBERON:0003674 and (BFO:0000050 some UBERON:0003277)	cuspid and (part_of some 'skeleton of upper jaw')	PATO:0000467	present		
35	C1 presence of upper canine UC1	1	absent	UBERON:0003674 and (BFO:0000050 some UBERON:0003277)	cuspid and (part_of some 'skeleton of upper jaw')	PATO:0000462	absent		
36	Tooth cusps on lower pharyngobranchial toothplate	0	unicuspid (simple teeth)	UBERON:0006844 and (BFO:0000050 some (UBERON:2002015 and (BFO:0000050 some UBERON:0003278)))	'cusp of tooth' and (part_of some ('pharyngobranchial tooth plate' and (part_of some 'skeleton of lower jaw')))	PATOTEMP:e3db5ce9-cd00-46fd-ac2a-4e826fc6e84a	unicuspid		
36	Tooth cusps on lower pharyngobranchial toothplate	1	bicuspid or molariform	UBERON:0006844 and (BFO:0000050 some (UBERON:2002015 and (BFO:0000050 some UBERON:0003278)))	'cusp of tooth' and (part_of some ('pharyngobranchial tooth plate' and (part_of some 'skeleton of lower jaw')))	PATOTEMP:85fc2166-d11b-4aae-95f5-21522ee77e9c	bicuspid		
