Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label	
5	Inner ear, ciliary restraint for hair cells (E-140)	0	tectorial, lacking sallet systems	UBERONTEMP:ba10737a-6aef-4435-b85f-4761b4978e5f	'ciliary restraint'	PATOTEMP:57a2092d-7ca1-4bb0-b34f-afa8a5b8114a	tectorial		
5	Inner ear, ciliary restraint for hair cells (E-140)	0	tectorial, lacking sallet systems	UBERONTEMP:657f231c-3c4d-4853-a17f-82c710315be6	'sallet system'	PATO:0000462	absent		
5	Inner ear, ciliary restraint for hair cells (E-140)	1	tectorial and sallet	UBERONTEMP:ba10737a-6aef-4435-b85f-4761b4978e5f	'ciliary restraint'	PATOTEMP:57a2092d-7ca1-4bb0-b34f-afa8a5b8114a	tectorial		
5	Inner ear, ciliary restraint for hair cells (E-140)	1	tectorial and sallet	UBERONTEMP:657f231c-3c4d-4853-a17f-82c710315be6	'sallet system'	PATO:0000467	present		
5	Inner ear, ciliary restraint for hair cells (E-140)	2	more than 1/2 hair cells inertial	CL:0000855	'sensory hair cell'	PATOTEMP:a37eda36-7bb0-4386-a24d-383cf3a9d474	inertial		
6	Dorsal process of premaxilla	0	absent or poorly defined with only partial contact with nasal bone	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0000462	absent		
6	Dorsal process of premaxilla	0	absent or poorly defined with only partial contact with nasal bone	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0002106	'poorly differentiated'		
6	Dorsal process of premaxilla	1	short but well-defined, separating the tips of the nasals or overlapp	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0000574	'decreased length'		
6	Dorsal process of premaxilla	1	short but well-defined, separating the tips of the nasals or overlapp	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0002110	'well differentiated'		
6	Dorsal process of premaxilla	2	strong posterior extension separating nasals and contacting frontal	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0001600	'posteriorly rotated'		
6	Dorsal process of premaxilla	2	strong posterior extension separating nasals and contacting frontal	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0001961	'in contact with'	UBERON:0000209	'tetrapod frontal bone'
6	Dorsal process of premaxilla	3	extension of dorsa						
6	Dorsal process of premaxilla	4	State 4						
7	Pelage - Basal bulb presence	0	no basal bulb, proximal third of hair filament is of roughly uniform diameter	BSPO:0000074 and (BFO:0000050 some (UBERON:0005932 and (BFO:0000050 some UBERON:0010166)))	'basal region' and (part_of some ('bulb of hair follicle' and (part_of some 'coat of hair')))	PATO:0000462	absent		
7	Pelage - Basal bulb presence	1	basal bulb present in proximal third of of hair filiment	BSPO:0000074 and (BFO:0000050 some (UBERON:0005932 and (BFO:0000050 some UBERON:0010166)))	'basal region' and (part_of some ('bulb of hair follicle' and (part_of some 'coat of hair')))	PATO:0000467	present		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 1')))	PATO:0000462	absent		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 1')))	PATO:0002235	blade-like		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004627)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 2')))	PATO:0000467	present		
8	Thoracic vertebrae 1 and 2:	0	ventral process absent or present and blade-like	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004627)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 2')))	PATO:0002235	blade-like		
8	Thoracic vertebrae 1 and 2:	1	"trifid" processus ventralis with 2 lateral projections on thoracic 1 and 2	UBERON:0004529 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0004626)))	'anatomical projection' and (part_of some ('ventral region' and (part_of some 'thoracic vertebra 1')))	PATO:0001786	split		
9	Anal fin with double base-plate	0	absent	UBERONTEMP:1a260624-dd7f-4984-a989-789d6e961a3c and (BFO:0000050 some UBERON:4000163)	'double base-plate' and (part_of some 'anal fin')	PATO:0000462	absent		
9	Anal fin with double base-plate	1	present	UBERONTEMP:1a260624-dd7f-4984-a989-789d6e961a3c and (BFO:0000050 some UBERON:4000163)	'double base-plate' and (part_of some 'anal fin')	PATO:0000467	present		
10	Craniomandibular joint	0	posterior to occiput	UBERONTEMP:160a7d88-ce21-4e9f-bc46-5cb40d86b259	'craniomandibular joint'	PATO:0001633	'posterior to'	UBERON:0006054	'surface of occiput'
10	Craniomandibular joint	1	even with occiput	UBERONTEMP:160a7d88-ce21-4e9f-bc46-5cb40d86b259	'craniomandibular joint'	PATO:0002443	'level with'	UBERON:0006054	'surface of occiput'
10	Craniomandibular joint	2	anterior to occiput	UBERONTEMP:160a7d88-ce21-4e9f-bc46-5cb40d86b259	'craniomandibular joint'	PATO:0001632	'anterior to'	UBERON:0006054	'surface of occiput'
11	Humerus, distal end, ventral supracondylar tubercle:	0	low tubercle	UBERONTEMP:f721b85c-54d3-4e89-a61e-bfddacf0fe93 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some (BSPO:0000078 and (BFO:0000050 some UBERON:0000976)))))	'supracondylar tubercle' and (part_of some ('ventral region' and (part_of some ('distal region' and (part_of some humerus)))))	PATO:0000569	'decreased height'		
11	Humerus, distal end, ventral supracondylar tubercle:	1	elongated and narrow process	UBERONTEMP:f721b85c-54d3-4e89-a61e-bfddacf0fe93 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some (BSPO:0000078 and (BFO:0000050 some UBERON:0000976)))))	'supracondylar tubercle' and (part_of some ('ventral region' and (part_of some ('distal region' and (part_of some humerus)))))	PATO:0000573	'increased length'		
11	Humerus, distal end, ventral supracondylar tubercle:	1	elongated and narrow process	UBERONTEMP:f721b85c-54d3-4e89-a61e-bfddacf0fe93 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some (BSPO:0000078 and (BFO:0000050 some UBERON:0000976)))))	'supracondylar tubercle' and (part_of some ('ventral region' and (part_of some ('distal region' and (part_of some humerus)))))	PATO:0000599	'decreased width'		
12	Dorsal cloacal glands in female:	0	absent	UBERON:0012478	'cloacal gland'	PATO:0000462	absent		
12	Dorsal cloacal glands in female:	1	present	UBERON:0012478	'cloacal gland'	PATO:0000467	present		
13	Sacral vertebrae, functional (DeBC-72)	0	present	UBERON:0001094	'sacral vertebra'	PATO:0000467	present		
13	Sacral vertebrae, functional (DeBC-72)	1	absent	UBERON:0001094	'sacral vertebra'	PATO:0000462	absent		
14	Articular	0	present as separate element	UBERON:2001805	'articular bone'	PATO:0000651	'unfused from'	UBERON:0011637	'prearticular bone'
14	Articular	1	fused with prearticular	UBERON:2001805	'articular bone'	PATO:0000642	'fused with'	UBERON:0011637	'prearticular bone'
15	Ulna distinctly exceeding humerus in length:	0	no	UBERON:0001424	ulna	PATO:0000574	'decreased length'	UBERON:0000976	humerus
15	Ulna distinctly exceeding humerus in length:	1	yes	UBERON:0001424	ulna	PATO:0000573	'increased length'	UBERON:0000976	humerus
16	Extent of epidermis in female cloacal chamber:	0	epidermal lining does notextend to anterior one half of cloacal cha	UBERON:0001003 and (BFO:0000050 some UBERON:0000162)	epidermis and (part_of some cloaca)	PATO:0001505	'separated from'	BSPO:0000071 and (BFO:0000050 some UBERON:0000162)	'anterior region' and (part_of some cloaca)
16	Extent of epidermis in female cloacal chamber:	1	does extend into anteriorone-half of chamber	UBERON:0001003 and (BFO:0000050 some UBERON:0000162)	epidermis and (part_of some cloaca)	PATO:0001961	'in contact with'	BSPO:0000071 and (BFO:0000050 some UBERON:0000162)	'anterior region' and (part_of some cloaca)
17	Fused puboischiadic bar	0	absent	UBERON:4200135	'puboischiadic bar'	PATO:0000651	'unfused from'	UBERON:4200135	'puboischiadic bar'
17	Fused puboischiadic bar	1	present	UBERON:4200135	'puboischiadic bar'	PATO:0000642	'fused with'	UBERON:4200135	'puboischiadic bar'
18	Vomers, fusion	0	absent	UBERON:0002396	vomer	PATO:0000651	'unfused from'	UBERON:0002396	vomer
18	Vomers, fusion	1	present	UBERON:0002396	vomer	PATO:0000642	'fused with'	UBERON:0002396	vomer
19	Premaxilla, incisive process (GNC-46)	0	single	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0001241	'physical object quality'		
19	Premaxilla, incisive process (GNC-46)	1	bipartite	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0001786	split		
19	Premaxilla, incisive process (GNC-46)	2	absent	UBERON:0004529 and (BFO:0000050 some UBERON:0002244)	'anatomical projection' and (part_of some premaxilla)	PATO:0000462	absent		
20	Squamosal contact with the parietal or other roofing elements:	0	contact present	UBERON:0001695	'squamous part of temporal bone'	PATO:0001961	'in contact with'	UBERON:0000210	'tetrapod parietal bone'
20	Squamosal contact with the parietal or other roofing elements:	1	absent	UBERON:0001695	'squamous part of temporal bone'	PATO:0001505	'separated from'	UBERON:0000210	'tetrapod parietal bone'
21	Manual phalanx II-1, dorsal fossa:	0	single depression	UBERON:0004704 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some UBERON:0004328)))	'bone fossa' and (part_of some ('dorsal region' and (part_of some 'proximal phalanx of manual digit 2')))	PATO:0002034	undivided		
21	Manual phalanx II-1, dorsal fossa:	1	divided into two depressions or fenestrae separated by a distinct oblique bulge	UBERON:0004704 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some UBERON:0004328)))	'bone fossa' and (part_of some ('dorsal region' and (part_of some 'proximal phalanx of manual digit 2')))	PATO:0001786	split		
22	Gill rakers	0	longer than wide	UBERON:2000356	'gill raker'	PATO:0000122 and (PATO:increased_in_magnitude_relative_to some (PATO:0000921 and (BFO:0000052 some UBERON:2000356)))	length and (increased_in_magnitude_relative_to some (width and (inheres_in some 'gill raker')))		
22	Gill rakers	1	wider than long	UBERON:2000356	'gill raker'	PATO:0000921 and (PATO:increased_in_magnitude_relative_to some (PATO:0000122 and (BFO:0000052 some UBERON:2000356)))	width and (increased_in_magnitude_relative_to some (length and (inheres_in some 'gill raker')))		
23	Maxillae, contact at midline behind nasal process of premaxilla (FE-2)	0	absent	UBERON:0002397	maxilla	PATO:0001505	'separated from'	UBERON:0002397 and (BSPO:0000099 some (UBERON:0004529 and (BFO:0000050 some (BSPO:0000078 and (BFO:0000050 some UBERON:0002244)))))	maxilla and (posterior_to some ('anatomical projection' and (part_of some ('distal region' and (part_of some premaxilla)))))
23	Maxillae, contact at midline behind nasal process of premaxilla (FE-2)	1	present	UBERON:0002397	maxilla	PATO:0001961	'in contact with'	UBERON:0002397 and (BSPO:0000099 some (UBERON:0004529 and (BFO:0000050 some (BSPO:0000078 and (BFO:0000050 some UBERON:0002244)))))	maxilla and (posterior_to some ('anatomical projection' and (part_of some ('distal region' and (part_of some premaxilla)))))
24	Quadrate, proximal portion, lateral condyle separated from the medial condyle by a deep but narrow furrow:	0	no	UBERON:0009979 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some (BSPO:0000077 and (BFO:0000050 some UBERON:0006597)))))	condyle and (part_of some ('lateral region' and (part_of some ('proximal region' and (part_of some 'quadrate bone')))))	PATO:0001961	'in contact with'	UBERON:0009979 and (BFO:0000050 some (BSPO:0000083 and (BFO:0000050 some UBERON:0006597)))	condyle and (part_of some ('medial region' and (part_of some 'quadrate bone')))
24	Quadrate, proximal portion, lateral condyle separated from the medial condyle by a deep but narrow furrow:	1	yes	UBERON:0009979 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some (BSPO:0000077 and (BFO:0000050 some UBERON:0006597)))))	condyle and (part_of some ('lateral region' and (part_of some ('proximal region' and (part_of some 'quadrate bone')))))	PATO:0001505	'separated from'	UBERON:0009979 and (BFO:0000050 some (BSPO:0000083 and (BFO:0000050 some UBERON:0006597)))	condyle and (part_of some ('medial region' and (part_of some 'quadrate bone')))
25	Intertarsal sesamoid:	0	absent	UBERON:0008000	'sesamoid bone of pes'	PATO:0000462	absent		
25	Intertarsal sesamoid:	1	present	UBERON:0008000	'sesamoid bone of pes'	PATO:0000467	present		
26	Pelvic fins	0	set apart, with a clear space between fins	UBERON:0000152	'pelvic fin'	PATO:0001505	'separated from'	UBERON:0000152	'pelvic fin'
26	Pelvic fins	1	closely set, slightly overlapping	UBERON:0000152	'pelvic fin'	PATO:0001590	'overlap with'	UBERON:0000152	'pelvic fin'
27	Postatlantal ribs	0	bicapitate	UBERON:0002228	rib	PATOTEMP:05e2dbcc-ba43-40e1-a80c-af1fdcb368b2	bicapitate		
27	Postatlantal ribs	1	unicapitate	UBERON:0002228	rib	PATOTEMP:09c64970-0329-4bad-9e19-2d2a9995742c	unicapitate		
28	Caudal spot expansion	0	caudal spot restricted to caudal fin	UBERONTEMP:a8fd6c8c-5029-4740-8e0c-99856641de75	'caudal spot'	PATO:0000140	position	UBERON:4000164	'caudal fin'
28	Caudal spot expansion	1	caudal spot continues across caudal peduncle as part of a horizontal band	UBERONTEMP:a8fd6c8c-5029-4740-8e0c-99856641de75	'caudal spot'	PATO:0000140	position	UBERON:2000178	'caudal peduncle'
29	Lateral pelvic glands:	0	absent in males	UBERON:0002530 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0002355)))	gland and (part_of some ('lateral region' and (part_of some pelvis)))	PATO:0000462	absent		
29	Lateral pelvic glands:	1	present	UBERON:0002530 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0002355)))	gland and (part_of some ('lateral region' and (part_of some pelvis)))	PATO:0000467	present		
30	Retroarticular and process of anguloarticular on same vertical plane	0	no	UBERON:2000422	retroarticular	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002443)	position and (not some 'level with')	UBERON:0004529 and (BFO:0000050 some UBERON:0004744)	'anatomical projection' and (part_of some articular/anguloarticular)
30	Retroarticular and process of anguloarticular on same vertical plane	1	yes	UBERON:2000422	retroarticular	PATO:0002443	'level with'	UBERON:0004529 and (BFO:0000050 some UBERON:0004744)	'anatomical projection' and (part_of some articular/anguloarticular)
31	Rostrum, dense neurovascular pitting:	0	absent	UBERONTEMP:391014c6-ca27-4893-bcf2-cfee00fd186f	'archosaur rostrum'	PATO:0000701	smooth		
31	Rostrum, dense neurovascular pitting:	0	absent	UBERONTEMP:391014c6-ca27-4893-bcf2-cfee00fd186f	'archosaur rostrum'	PATO:0000701	smooth		
31	Rostrum, dense neurovascular pitting:	1	present	UBERONTEMP:391014c6-ca27-4893-bcf2-cfee00fd186f	'archosaur rostrum'	PATO:0002112	perforate		
31	Rostrum, dense neurovascular pitting:	1	present	UBERONTEMP:391014c6-ca27-4893-bcf2-cfee00fd186f	'archosaur rostrum'	PATO:0002112	perforate		
32	M. flexor cruris lateralis, pars accessoria:	0	present	UBERONTEMP:a85f7cba-e17d-473d-8ebe-e8e51e17c04d and (BFO:0000050 some UBERONTEMP:367dba08-73f2-4ae2-8b00-bd7087482a2d)	'pars accessoria' and (part_of some 'M. flexor cruris lateralis')	PATO:0000467	present		
32	M. flexor cruris lateralis, pars accessoria:	1	absent	UBERONTEMP:a85f7cba-e17d-473d-8ebe-e8e51e17c04d and (BFO:0000050 some UBERONTEMP:367dba08-73f2-4ae2-8b00-bd7087482a2d)	'pars accessoria' and (part_of some 'M. flexor cruris lateralis')	PATO:0000462	absent		
33	Pterygoid process	0	triradiate with distinct anterolateral and posterolateral processes	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0002391	triradiate		
33	Pterygoid process	0	triradiate with distinct anterolateral and posterolateral processes	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0004649)))))	'anatomical projection' and (part_of some ('anterior region' and (part_of some ('lateral region' and (part_of some 'sphenoid bone pterygoid process')))))	PATO:0000467	present		
33	Pterygoid process	0	triradiate with distinct anterolateral and posterolateral processes	UBERON:0004529 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0004649)))))	'anatomical projection' and (part_of some ('posterior region' and (part_of some ('lateral region' and (part_of some 'sphenoid bone pterygoid process')))))	PATO:0000467	present		
33	Pterygoid process	1	with an additional distinct anteromedial process	UBERON:0004529 and (BFO:0000050 some (BSPO:0000050 and (BFO:0000050 some UBERON:0004649)))	'anatomical projection' and (part_of some ('antero-medial region' and (part_of some 'sphenoid bone pterygoid process')))	PATO:0000467	present		
33	Pterygoid process	2	boomerang-shaped with distinct anteromedial and posterolateral pr	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0000406	curved		
33	Pterygoid process	2	boomerang-shaped with distinct anteromedial and posterolateral pr	UBERON:0004529 and (BFO:0000050 some (BSPO:0000071 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0004649)))))	'anatomical projection' and (part_of some ('anterior region' and (part_of some ('lateral region' and (part_of some 'sphenoid bone pterygoid process')))))	PATO:0000467	present		
33	Pterygoid process	2	boomerang-shaped with distinct anteromedial and posterolateral pr	UBERON:0004529 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some (BSPO:0000082 and (BFO:0000050 some UBERON:0004649)))))	'anatomical projection' and (part_of some ('posterior region' and (part_of some ('lateral region' and (part_of some 'sphenoid bone pterygoid process')))))	PATO:0000467	present		
33	Pterygoid process	3	bar-like/vestigial	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0000588	vestigial		
33	Pterygoid process	3	bar-like/vestigial	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0002180	straight		
33	Pterygoid process	4	absent	UBERON:0004649	'sphenoid bone pterygoid process'	PATO:0000462	absent		
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	0	houses it	UBERON:0006428	'basisphenoid bone'	PATO:0001772	surrounding	UBERONTEMP:93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)))	opening and (part_of some ('posterior region' and (part_of some 'vidian canal')))
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	1	share it with the prootic	UBERONTEMP:93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)))	opening and (part_of some ('posterior region' and (part_of some 'vidian canal')))	PATO:0000140	position	UBERON:0004746	'prootic bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	1	share it with the prootic	UBERONTEMP:93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)))	opening and (part_of some ('posterior region' and (part_of some 'vidian canal')))	PATO:0000140	position	UBERON:0006428	'basisphenoid bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	2	within prootic	UBERONTEMP:93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)))	opening and (part_of some ('posterior region' and (part_of some 'vidian canal')))	PATO:0002261	'located in'	UBERON:0004746	'prootic bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	3	shared wtih parietal	UBERONTEMP:93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)))	opening and (part_of some ('posterior region' and (part_of some 'vidian canal')))	PATO:0000140	position	UBERON:0000210	'tetrapod parietal bone'
34	Basisphenoid, relationship with the posterior opening of the Vidian canal (E53)	3	shared wtih parietal	UBERONTEMP:93300be9-c8a2-4683-bf24-aac2a855eac6 and (BFO:0000050 some (BSPO:0000072 and (BFO:0000050 some UBERONTEMP:1ab99cc2-1435-4a9f-ade0-4e3b8efc8774)))	opening and (part_of some ('posterior region' and (part_of some 'vidian canal')))	PATO:0000140	position	UBERON:0006428	'basisphenoid bone'
35	C1 presence of upper canine UC1	0	present	UBERON:0003674 and (BFO:0000050 some UBERON:0003277)	cuspid and (part_of some 'skeleton of upper jaw')	PATO:0000467	present		
35	C1 presence of upper canine UC1	1	absent	UBERON:0003674 and (BFO:0000050 some UBERON:0003277)	cuspid and (part_of some 'skeleton of upper jaw')	PATO:0000462	absent		
36	Tooth cusps on lower pharyngobranchial toothplate	0	unicuspid (simple teeth)	UBERON:0006844 and (BFO:0000050 some UBERON:2002015)	'cusp of tooth' and (part_of some 'pharyngobranchial tooth plate')	PATO:0001503	simple		
36	Tooth cusps on lower pharyngobranchial toothplate	1	bicuspid or molariform	UBERON:0006844 and (BFO:0000050 some UBERON:2002015)	'cusp of tooth' and (part_of some 'pharyngobranchial tooth plate')	PATO:0002281	biscupidate		
36	Tooth cusps on lower pharyngobranchial toothplate	1	bicuspid or molariform	UBERON:0006844 and (BFO:0000050 some UBERON:2002015)	'cusp of tooth' and (part_of some 'pharyngobranchial tooth plate')	PATOTEMP:36446e65-e986-4e46-8d62-bc7830f6d407	molariform		
37	Cheek scales	0	asquamate in part of region between eye and origin of mouth	UBERON:0002542 and (BFO:0000050 some UBERON:0008803) and (RO:0002220 some UBERON:0000970) and (RO:0002220 some UBERON:0000165)	scale and (part_of some 'skin of cheek') and (adjacent_to some eye) and (adjacent_to some mouth)	PATOTEMP:8a147598-37b4-4f8d-9192-babf0d09e76a	asquamate		
37	Cheek scales	1	scales present throughout region between eye and origin of mouth	UBERON:0002542 and (BFO:0000050 some UBERON:0008803) and (RO:0002220 some UBERON:0000970) and (RO:0002220 some UBERON:0000165)	scale and (part_of some 'skin of cheek') and (adjacent_to some eye) and (adjacent_to some mouth)	PATO:0000467	present		
38	Squamation, bony tubercles	0	absent	UBERON:0005813 and (BFO:0000050 some UBERON:0002542)	tubercle and (part_of some scale)	PATO:0000462	absent		
38	Squamation, bony tubercles	1	present as individual tubercular osteoderms	UBERON:0005813 and (BFO:0000050 some UBERON:0002542)	tubercle and (part_of some scale)	PATO:0000467	present		
38	Squamation, bony tubercles	1	present as individual tubercular osteoderms	UBERON:2002053	'bony plate'	PATO:0000467	present		
38	Squamation, bony tubercles	2	present as osteoscutes covered with multiple tubercles	UBERON:0005813 and (BFO:0000050 some UBERON:0002542)	tubercle and (part_of some scale)	PATO:0000467	present		
38	Squamation, bony tubercles	2	present as osteoscutes covered with multiple tubercles	UBERONTEMP:080c03c2-7703-4e20-86a6-92044baec6b3	osteoscute	PATO:0000467	present		
39	Pitting on dorsal osteoderms	0	absent	UBERON:2002053 and (BFO:0000050 some BSPO:0000079)	'bony plate' and (part_of some 'dorsal region')	PATO:0000701	smooth		
39	Pitting on dorsal osteoderms	1	present as subspherical pits	UBERON:2002053 and (BFO:0000050 some BSPO:0000079)	'bony plate' and (part_of some 'dorsal region')	PATO:0002112	perforate		
39	Pitting on dorsal osteoderms	1	present as subspherical pits	UBERON:0004111	'anatomical conduit'	PATO:0001499	spherical		
39	Pitting on dorsal osteoderms	2	present as elongate pits	UBERON:2002053 and (BFO:0000050 some BSPO:0000079)	'bony plate' and (part_of some 'dorsal region')	PATO:0000467	present		
39	Pitting on dorsal osteoderms	2	present as elongate pits	UBERON:0004111	'anatomical conduit'	PATO:0001154	elongated		
39	Pitting on dorsal osteoderms	3	mixture of subspherical and elongate pits	UBERON:2002053 and (BFO:0000050 some BSPO:0000079)	'bony plate' and (part_of some 'dorsal region')	PATO:0000467	present		
